2018-03-04,20.249799
2018-03-05,20.185004
2018-03-06,20.295041
2018-03-07,20.370009
2018-03-08,20.329027
2018-03-09,20.22
2018-03-10,20.219042
2018-03-11,20.21902
2018-03-12,20.174013
2018-03-13,20.186969
2018-03-14,20.208981
2018-03-15,20.310003
2018-03-16,20.160409
2018-03-17,20.159048
2018-03-18,20.159017
2018-03-19,20.19
2018-03-20,20.228997
2018-03-21,20.260122
2018-03-22,20.200987
2018-03-23,20.161007
2018-03-24,20.162009
2018-03-25,20.162002
2018-03-26,20.159918
2018-03-27,20.136017
2018-03-28,20.140006
2018-03-29,20.109997
2018-03-30,20.110007
2018-03-31,20.109005
2018-04-01,20.108998
2018-04-02,20.108995
2018-04-03,20.149602
2018-04-04,20.15198
2018-04-05,20.168996
2018-04-06,20.15604
2018-04-07,20.15604
2018-04-08,20.156988
2018-04-09,20.188015
2018-04-10,20.132026
2018-04-11,20.145039
2018-04-12,20.182996
2018-04-13,20.191038
2018-04-14,20.189998
2018-04-15,20.190937
2018-04-16,20.216044
2018-04-17,20.154005
2018-04-18,20.10497
2018-04-19,20.139008
2018-04-20,20.173041
2018-04-21,20.172
2018-04-22,20.173011
2018-04-23,20.230145
2018-04-24,20.254991
2018-04-25,20.232011
2018-04-26,20.529998
2018-04-27,20.513033
2018-04-28,20.513033
2018-04-29,20.513008
2018-04-30,20.51299
2018-05-01,20.512986
2018-05-02,21.158979
2018-05-03,22.249971
2018-05-04,21.823995
2018-05-05,21.823037
2018-05-06,21.823994
2018-05-07,21.915004
2018-05-08,22.349939
2018-05-09,22.664024
2018-05-10,22.688993
2018-05-11,23.000367
2018-05-12,23.000367
2018-05-13,22.999875
2018-05-14,24.947948
2018-05-15,24.020942
2018-05-16,24.244997
2018-05-17,24.28203
2018-05-18,24.37504
2018-05-19,24.37504
2018-05-20,24.375024
2018-05-21,24.347967
2018-05-22,24.254002
2018-05-23,24.451022
2018-05-24,24.554998
2018-05-25,24.579048
2018-05-26,24.579048
2018-05-27,24.579608
2018-05-28,24.71999
2018-05-29,24.836015
2018-05-30,24.920171
2018-05-31,24.940967
2018-06-01,24.947008
2018-06-02,24.947008
2018-06-03,24.947973
2018-06-04,24.939007
2018-06-05,24.919613
2018-06-06,24.896003
2018-06-07,24.98021
2018-06-08,25.289996
2018-06-09,25.289996
2018-06-10,25.26499
2018-06-11,26.009006
2018-06-12,25.721011
2018-06-13,25.999007
2018-06-14,27.699995
2018-06-15,28.049046
2018-06-16,28.049046
2018-06-17,28.049988
2018-06-18,27.573012
2018-06-19,27.724004
2018-06-20,27.722974
2018-06-21,27.466989
2018-06-22,26.993052
2018-06-23,26.993052
2018-06-24,26.99301
2018-06-25,27.08034
2018-06-26,27.050004
2018-06-27,27.430191
2018-06-28,27.968968
2018-06-29,28.880001
2018-06-30,28.880001
2018-07-01,28.880009
2018-07-02,28.236995
2018-07-03,27.901966
2018-07-04,28.040002
2018-07-05,28.037997
2018-07-06,27.889031
2018-07-07,27.888031
2018-07-08,27.050001
2018-07-09,27.88898
2018-07-10,27.31401
2018-07-11,27.346984
2018-07-12,27.177026
2018-07-13,27.19601
2018-07-14,27.19601
2018-07-15,27.195988
2018-07-16,27.300004
2018-07-17,27.492996
2018-07-18,27.610009
2018-07-19,27.720007
2018-07-20,27.570405
2018-07-21,27.570405
2018-07-22,27.569985
2018-07-23,27.577012
2018-07-24,27.451998
2018-07-25,27.342001
2018-07-26,27.371949
2018-07-27,27.295036
2018-07-28,27.295036
2018-07-29,27.315494
2018-07-30,27.252044
2018-07-31,27.421989
2018-08-01,27.4973
2018-08-02,27.442495
2018-08-03,27.258051
2018-08-04,27.258051
2018-08-05,27.305501
2018-08-06,27.303306
2018-08-07,27.383962
2018-08-08,27.619815
2018-08-09,28.069506
2018-08-10,29.201044
2018-08-11,29.201044
2018-08-12,29.272496
2018-08-13,29.939768
2018-08-14,29.760073
2018-08-15,29.837739
2018-08-16,29.720203
2018-08-17,29.835053
2018-08-18,29.835053
2018-08-19,29.861039
2018-08-20,29.85597
2018-08-21,29.987957
2018-08-22,30.226006
2018-08-23,30.46349
2018-08-24,30.812505
2018-08-25,30.812505
2018-08-26,30.769054
2018-08-27,30.953492
2018-08-28,31.470486
2018-08-29,34.001969
2018-08-30,38.733063
2018-08-31,36.842036
2018-09-01,36.842036
2018-09-02,36.912483
2018-09-03,38.076514
2018-09-04,38.974943
2018-09-05,38.613513
2018-09-06,37.420592
2018-09-07,37.034053
2018-09-08,37.034053
2018-09-09,37.066014
2018-09-10,37.458002
2018-09-11,37.951594
2018-09-12,38.331502
2018-09-13,39.475986
2018-09-14,39.928043
2018-09-15,39.928043
2018-09-16,39.954486
2018-09-17,39.530991
2018-09-18,39.75899
2018-09-19,39.306034
2018-09-20,38.207502
2018-09-21,37.17705
2018-09-22,37.17705
2018-09-23,37.237021
2018-09-24,37.293495
2018-09-25,38.283489
2018-09-26,38.525497
2018-09-27,39.841507
2018-09-28,41.226035
2018-09-29,41.226035
2018-09-30,41.283002
2018-10-01,39.469746
2018-10-02,38.075026
2018-10-03,37.751989
2018-10-04,38.602973
2018-10-05,37.794045
2018-10-06,37.794045
2018-10-07,37.83302
2018-10-08,37.492031
2018-10-09,37.351899
2018-10-10,37.179989
2018-10-11,36.600993
2018-10-12,36.644044
2018-10-13,36.644044
2018-10-14,36.718001
2018-10-15,36.689748
2018-10-16,35.915035
2018-10-17,36.202503
2018-10-18,36.734997
2018-10-19,36.491045
2018-10-20,36.491045
2018-10-21,36.55991
2018-10-22,36.449948
2018-10-23,36.586038
2018-10-24,37.02028
2018-10-25,36.776017
2018-10-26,36.769037
2018-10-27,36.769037
2018-10-28,36.618997
2018-10-29,36.883997
2018-10-30,36.729888
2018-10-31,35.899008
2018-11-01,35.667995
2018-11-02,35.481038
2018-11-03,35.481038
2018-11-04,35.446958
2018-11-05,35.627946
2018-11-06,35.612509
2018-11-07,35.657507
2018-11-08,35.465511
2018-11-09,35.375033
2018-11-10,35.375033
2018-11-11,35.416993
2018-11-12,35.543976
2018-11-13,36.013953
2018-11-14,35.894038
2018-11-15,36.044024
2018-11-16,35.920416
2018-11-17,35.920416
2018-11-18,35.769036
2018-11-19,35.907009
2018-11-20,36.175703
2018-11-21,36.26851
2018-11-22,36.428517
2018-11-23,37.56405
2018-11-24,37.56405
2018-11-25,37.58295
2018-11-26,39.079743
2018-11-27,38.543991
2018-11-28,38.449817
2018-11-29,37.73509
2018-11-30,37.733042
